smiles,pIC50
CCN(CC)CCCOc1ccc(Nc2nccc(-c3ccc(C(=O)NCC#N)cc3)n2)cc1,6.441291429466834
CCN(CC)CCCOc1ccc(Nc2nccc(-c3ccc(C(=O)NCC#N)cc3)n2)cc1,6.779891911959945
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)cc1,5.838631997765025
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)cc1,6.787812395596042
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)c(F)c3)n2)cc1,6.562249437179612
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)c(F)c3)n2)cc1,6.935542010773082
N#CCNC(=O)c1ccc(-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)cc1,5.726767165956955
N#CCNC(=O)c1ccc(-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)cc1,6.94692155651658
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCSCC4)cc3)n2)cc1,6.438898616350944
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCSCC4)cc3)n2)cc1,7.161150909262744
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(CN4CCS(=O)(=O)CC4)cc3)n2)cc1,6.438898616350944
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(CN4CCS(=O)(=O)CC4)cc3)n2)cc1,7.2839966563652006
CCN1CCN(Cc2ccc(Nc3nccc(-c4ccc(C(=O)NCC#N)cc4)n3)cc2)CC1,6.818156412055227
CCN1CCN(Cc2ccc(Nc3nccc(-c4ccc(C(=O)NCC#N)cc4)n3)cc2)CC1,7.327902142064283
CN1CCN(c2ccc(Nc3nccc(-c4ccc(C(=O)NCC#N)cc4)n3)cc2)CC1,6.716698771296451
CN1CCN(c2ccc(Nc3nccc(-c4ccc(C(=O)NCC#N)cc4)n3)cc2)CC1,7.3872161432802645
CNS(=O)(=O)c1ccc(-c2cccc3ncc(-c4cc(OC)c(OC)c(OC)c4)nc23)cc1,5.886056647693163
CNS(=O)(=O)c1ccc(-c2cccc3ncc(-c4cc(OC)c(OC)c(OC)c4)nc23)cc1,6.886056647693163
CNS(=O)(=O)c1ccc(-c2cccc3ncc(-c4cc(OC)c(OC)c(OC)c4)nc23)cc1,7.376750709602099
CNS(=O)(=O)c1ccc(-c2cccc3ncc(-c4cc(OC)c(OC)c(OC)c4)nc23)cc1,7.376750709602099
CNS(=O)(=O)c1ccc(-c2cccc3ncc(-c4cc(OC)c(OC)c(OC)c4)nc23)cc1,6.1938200260161125
COc1cc(-c2cnc3cccc(-c4ccc(CC(=O)N5CCOCC5)cc4)c3n2)cc(OC)c1OC,5.886056647693163
COc1cc(-c2cnc3cccc(-c4ccc(CC(=O)N5CCOCC5)cc4)c3n2)cc(OC)c1OC,7.040958607678906
COc1cc(-c2cnc3cccc(-c4ccc(CC(=O)N5CCOCC5)cc4)c3n2)cc(OC)c1OC,7.886056647693163
COc1cc(-c2cnc3cccc(-c4ccc(CC(=O)N5CCOCC5)cc4)c3n2)cc(OC)c1OC,6.1938200260161125
COc1cc(-c2cnc3cccc(-c4ccc(CC(=O)N5CCS(=O)(=O)CC5)cc4)c3n2)cc(OC)c1OC,6.552841968657781
COc1cc(-c2cnc3cccc(-c4ccc(CC(=O)N5CCS(=O)(=O)CC5)cc4)c3n2)cc(OC)c1OC,7.455931955649724
COc1cc(-c2cnc3cccc(-c4ccc(CC(=O)N5CCS(=O)(=O)CC5)cc4)c3n2)cc(OC)c1OC,8.292429823902063
COc1cc(-c2cnc3cccc(-c4ccc(CC(=O)N5CCS(=O)(=O)CC5)cc4)c3n2)cc(OC)c1OC,6.468521082957745
COc1cc(-c2cnc3cccc(-c4ccc(CN5CCS(=O)(=O)CC5)cc4)c3n2)cc(OC)c1OC,6.443697499232712
COc1cc(-c2cnc3cccc(-c4ccc(CN5CCS(=O)(=O)CC5)cc4)c3n2)cc(OC)c1OC,7.008773924307505
COc1cc(-c2cnc3cccc(-c4ccc(CN5CCS(=O)(=O)CC5)cc4)c3n2)cc(OC)c1OC,7.853871964321762
COc1cc(-c2cnc3cccc(-c4ccc(CN5CCS(=O)(=O)CC5)cc4)c3n2)cc(OC)c1OC,6.2839966563652006
COc1cc(-c2cnc3cccc(-c4ccc(C(=O)N5CCOCC5)cc4)c3n2)cc(OC)c1OC,5.6020599913279625
COc1cc(-c2cnc3cccc(-c4ccc(C(=O)N5CCOCC5)cc4)c3n2)cc(OC)c1OC,6.4089353929735005
COc1cc(-c2cnc3cccc(-c4ccc(C(=O)N5CCOCC5)cc4)c3n2)cc(OC)c1OC,7.142667503568732
COc1cc(-c2cnc3cccc(-c4ccc(C(=O)N5CCOCC5)cc4)c3n2)cc(OC)c1OC,5.5376020021010435
COc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)c(C)c4)c3n2)cc(OC)c1OC,5.080921907623926
COc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)c(C)c4)c3n2)cc(OC)c1OC,5.732828271596986
COc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)c(C)c4)c3n2)cc(OC)c1OC,6.709965388637482
COc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)c(C)c4)c3n2)cc(OC)c1OC,5.146910470148135
COc1cc(-c2cnc3cccc(-c4ccc(C(=O)N5CCOCC5)c(C)c4)c3n2)cc(OC)c1OC,5.823908740944319
COc1cc(-c2cnc3cccc(-c4ccc(C(=O)N5CCOCC5)c(C)c4)c3n2)cc(OC)c1OC,6.337242168318426
COc1cc(-c2cnc3cccc(-c4ccc(C(=O)N5CCOCC5)c(C)c4)c3n2)cc(OC)c1OC,7.698970004336019
COc1cc(-c2cnc3cccc(-c4ccc(C(=O)N5CCOCC5)c(C)c4)c3n2)cc(OC)c1OC,5.853871964321762
COc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)c(F)c4)c3n2)cc(OC)c1OC,5.309803919971486
COc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)c(F)c4)c3n2)cc(OC)c1OC,6.6020599913279625
COc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)c(F)c4)c3n2)cc(OC)c1OC,7.698970004336019
COc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)c(F)c4)c3n2)cc(OC)c1OC,5.657577319177793
COc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)cc4C)c3n2)cc(OC)c1OC,5.568636235841013
COc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)cc4C)c3n2)cc(OC)c1OC,5.920818753952375
COc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)cc4C)c3n2)cc(OC)c1OC,6.164309428507575
COc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)cc4C)c3n2)cc(OC)c1OC,5.376750709602099
COc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)cc4F)c3n2)cc(OC)c1OC,5.00436480540245
COc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)cc4F)c3n2)cc(OC)c1OC,5.327902142064283
COc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)cc4F)c3n2)cc(OC)c1OC,6.300162274132754
COc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)cc4F)c3n2)cc(OC)c1OC,5.031517051446065
Cc1cc(-c2cnc3cccc(-c4ccc(CN5CCS(=O)(=O)CC5)cc4)c3n2)ccc1C(=O)N1CCN(C)CC1,6.634512015109101
Cc1cc(-c2cnc3cccc(-c4ccc(CN5CCS(=O)(=O)CC5)cc4)c3n2)ccc1C(=O)N1CCN(C)CC1,7.050609993355087
Cc1cc(-c2cnc3cccc(-c4ccc(CN5CCS(=O)(=O)CC5)cc4)c3n2)ccc1C(=O)N1CCN(C)CC1,8.148741651280925
Cc1cc(-c2cnc3cccc(-c4ccc(CN5CCS(=O)(=O)CC5)cc4)c3n2)ccc1C(=O)N1CCN(C)CC1,6.481486060122113
Cc1cc(-c2cccc3ncc(-c4ccc(C(=O)N5CCOCC5)c(C)c4)nc23)ccc1CN1CCOCC1,6.38933983691012
Cc1cc(-c2cccc3ncc(-c4ccc(C(=O)N5CCOCC5)c(C)c4)nc23)ccc1CN1CCOCC1,6.441291429466834
Cc1cc(-c2cccc3ncc(-c4ccc(C(=O)N5CCOCC5)c(C)c4)nc23)ccc1CN1CCOCC1,7.886056647693163
Cc1cc(-c2cccc3ncc(-c4ccc(C(=O)N5CCOCC5)c(C)c4)nc23)ccc1CN1CCOCC1,6.357535479757878
Cc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,6.200659450546418
Cc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,6.721246399047171
Cc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,7.903089986991944
Cc1cc(-c2cnc3cccc(-c4ccc(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,6.2839966563652006
Cc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,6.886056647693163
Cc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,7.221848749616356
Cc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,8.508638306165727
Cc1cc(-c2cnc3cccc(-c4cc(F)c(CN5CCOCC5)c(F)c4)c3n2)ccc1C(=O)N1CCOCC1,6.920818753952375
CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3)cc2)CC1,6.779891911959945
CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3)cc2)CC1,7.552841968657781
CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3)cc2)CC1,8.366531544420413
CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCOCC6)c(F)c5)c4n3)cc2)CC1,7.026872146400302
CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCS(=O)(=O)CC6)c(F)c5)c4n3)cn2)CC1,6.638272163982407
CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCS(=O)(=O)CC6)c(F)c5)c4n3)cn2)CC1,7.086186147616283
CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCS(=O)(=O)CC6)c(F)c5)c4n3)cn2)CC1,8.167491087293763
CN1CCN(c2ccc(-c3cnc4cccc(-c5cc(F)c(CN6CCS(=O)(=O)CC6)c(F)c5)c4n3)cn2)CC1,7.0655015487564325
O=C(CCc1cn(Cc2ccc(Cl)cc2)c2ccccc12)Nc1ccc([N+](=O)[O-])cc1,4.465973893943865
O=C(CCc1cn(Cc2ccc(Cl)cc2)c2ccccc12)Nc1ccc([N+](=O)[O-])cc1,3.97183558057553
O=C(CCc1cn(Cc2ccc(Cl)cc2)c2ccccc12)Nc1ccc([N+](=O)[O-])cc1,4.419075024324381
O=C(CCc1cn(Cc2ccc(Cl)cc2)c2ccccc12)Nc1ccncc1,4.2839966563652006
O=C(CCc1cn(Cc2ccc(Cl)cc2)c2ccccc12)Nc1ccncc1,3.874193541860473
O=C(CCc1cn(Cc2ccc(Cl)cc2)c2ccccc12)Nc1ccncc1,4.522878745280337
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,6.0
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,7.0
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,8.522878745280337
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,8.522878745280337
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,8.522878745280337
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,8.522878745280337
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,9.1249387366083
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,7.823908740944319
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,6.823908740944319
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1,7.318758762624412
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,6.366531544420414
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,6.368556230986828
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,7.97061622231479
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,7.835647144215563
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,6.3124710387853655
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.55284196865778
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,6.3124710387853655
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,5.7121982700697735
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,7.292429823902063
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,6.3124710387853655
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,6.368556230986828
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,6.368556230986828
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,7.684029654543083
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.522878745280337
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.481486060122112
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,9.096910013008056
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,9.221848749616356
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.481486060122112
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.193820026016112
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.920818753952375
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,5.9775716288145135
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,9.366531544420413
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,7.3979400086720375
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.522878745280337
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.154901959985743
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.221848749616356
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,7.42021640338319
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.397940008672037
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.221848749616356
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.481486060122112
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,7.698970004336019
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.494850021680094
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.481486060122112
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.958607314841775
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.522878745280337
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.55284196865778
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.164309428507574
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.735182176990463
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,7.585026652029182
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,9.154901959985743
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.05551732784983
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,6.169411331314856
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,9.698970004336019
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,5.3025962767995125
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,9.920818753952375
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.096910013008056
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.522878745280337
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.045757490560675
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,10.2518119729938
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,7.221848749616356
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,10.2518119729938
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,9.221848749616356
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.55284196865778
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.045757490560675
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.55284196865778
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.387216143280265
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.55284196865778
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,9.397940008672037
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,7.743282254022513
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,8.537602002101044
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,7.721246399047171
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,7.721246399047171
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,9.397940008672037
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,7.521433504406157
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,9.142667503568731
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,7.958607314841775
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,7.522878745280337
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,7.987162775294828
Nc1nc(Nc2cccc(S(N)(=O)=O)c2)nn1C(=O)c1c(F)cccc1F,5.903089986991944
Nc1nc(Nc2cccc(S(N)(=O)=O)c2)nn1C(=O)c1c(F)cccc1F,7.721246399047171
Nc1nc(Nc2cccc(S(N)(=O)=O)c2)nn1C(=O)c1c(F)cccc1F,5.6020599913279625
Nc1nc(Nc2cccc(S(N)(=O)=O)c2)nn1C(=O)c1c(F)cccc1F,7.154901959985743
Nc1nc(Nc2ccc(C(=O)O)cc2)nn1C(=O)c1c(F)cccc1F,5.8326826652518236
Nc1nc(Nc2ccc(C(=O)O)cc2)nn1C(=O)c1c(F)cccc1F,7.346787486224656
Nc1nc(Nc2ccc(C(=O)O)cc2)nn1C(=O)c1c(F)cccc1F,5.675717544702307
Nc1nc(Nc2ccc(C(=O)O)cc2)nn1C(=O)c1c(F)cccc1F,7.376750709602099
Nc1nc(Nc2ccccc2)nn1C(=O)c1c(F)cccc1F,5.488116639021126
Nc1nc(Nc2ccccc2)nn1C(=O)c1c(F)cccc1F,6.638272163982407
Nc1nc(Nc2ccccc2)nn1C(=O)c1c(F)cccc1F,6.443697499232712
CN(C)c1cccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)c1,5.698970004336019
CN(C)c1cccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)c1,7.4089353929735005
CN(C)c1cccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)c1,5.301029995663981
CN(C)c1cccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)c1,7.154901959985743
CN(C)c1ccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)cc1,6.070581074285707
CN(C)c1ccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)cc1,7.096910013008056
CN(C)c1ccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)cc1,5.6020599913279625
CN(C)c1ccc(Nc2nc(N)n(C(=O)c3c(F)cccc3F)n2)cc1,7.154901959985743
Nc1nc(Nc2cccnc2)nn1C(=O)c1c(F)cccc1F,5.301029995663981
Nc1nc(Nc2cccnc2)nn1C(=O)c1c(F)cccc1F,6.795880017344075
Nc1nc(Nc2cccnc2)nn1C(=O)c1c(F)cccc1F,6.522878745280337
C=C(C)[C@H]1CC[C@@H](C)[C@@H](N(C)c2ncnc3[nH]ccc23)C1,8.698970004336019
C=C(C)[C@H]1CCC(C)[C@@H](N(C)c2ncnc3[nH]ccc23)C1,8.397940008672037
C[C@@H]1CC[C@H]([C@@H](C)COCC(=O)NCc2ccccc2)C[C@@H]1N(C)c1ncnc2[nH]ccc12,7.886056647693163
CC(C#N)C(=O)N1CCC(C)C(N(C)c2ncnc3[nH]ccc23)C1,7.886056647693163
CC(C#N)C(=O)N1CCC(C)C(N(C)c2ncnc3[nH]ccc23)C1,6.309803919971486
C[C@@H]1CCN(S(=O)(=O)CC(F)(F)F)C[C@@H]1N(C)c1ncnc2[nH]ccc12,7.853871964321762
C[C@@H]1CCN(S(=O)(=O)CC(F)(F)F)C[C@@H]1N(C)c1ncnc2[nH]ccc12,5.555955204081924
C[C@@H]1CCN(S(=O)(=O)CC(F)(F)F)C[C@@H]1N(C)c1ncnc2[nH]ccc12,6.102372908709558
C[C@@H]1CCN(C(=O)CC(F)(F)F)C[C@@H]1N(C)c1ncnc2[nH]ccc12,7.721246399047171
C[C@@H]1CCN(C(=O)CC(F)(F)F)C[C@@H]1N(C)c1ncnc2[nH]ccc12,5.8297382846050425
CC1CCC(C)C(N(C)c2ncnc3[nH]ccc23)C1,7.698970004336019
C[C@@H]1CC[C@H]([C@@H](C)CO)C[C@@H]1N(C)c1ncnc2[nH]ccc12,7.698970004336019
C[C@@H]1CCN(C(=O)CC2CC2)C[C@@H]1N(C)c1ncnc2[nH]ccc12,7.698970004336019
C[C@@H]1CCN(C(=O)CC2CC2)C[C@@H]1N(C)c1ncnc2[nH]ccc12,5.718966632752273
Cc1cc(NC(=O)N2CC[C@@H](C)[C@@H](N(C)c3ncnc4[nH]ccc34)C2)sn1,7.585026652029182
Cc1cc(NC(=O)N2CC[C@@H](C)[C@@H](N(C)c3ncnc4[nH]ccc34)C2)sn1,5.950781977329818
Cc1cc(NC(=O)N2CC[C@@H](C)[C@@H](N(C)c3ncnc4[nH]ccc34)C2)sn1,6.292429823902063
CC1CCN(C(=O)C2CCC(=O)C2)CC1N(C)c1ncnc2[nH]ccc12,7.5376020021010435
CC1CCN(C(=O)C2CCC(=O)C2)CC1N(C)c1ncnc2[nH]ccc12,5.809668301829708
CCN(CC)C(=O)COC[C@H](C)[C@H]1CC[C@@H](C)[C@@H](N(C)c2ncnc3[nH]ccc23)C1,7.494850021680094
C[C@@H]1CCN(C(=O)CO)C[C@@H]1N(C)c1ncnc2[nH]ccc12,7.494850021680094
C[C@@H]1CCN(C(=O)CO)C[C@@H]1N(C)c1ncnc2[nH]ccc12,6.075720713938118
C[C@@H]1CCN(C(=O)CO)C[C@@H]1N(C)c1ncnc2[nH]ccc12,6.318758762624412
CNC(=O)COC[C@H](C)[C@H]1CC[C@@H](C)[C@@H](N(C)c2ncnc3[nH]ccc23)C1,7.42021640338319
C[C@@H]1CCN(C(=O)C2CCCC2)C[C@@H]1N(C)c1ncnc2[nH]ccc12,7.4089353929735005
CC1CCN(C(=O)C2CCOC2)CC1N(C)c1ncnc2[nH]ccc12,7.3979400086720375
C[C@@H]1CCN(Cc2cccc(F)c2F)C[C@@H]1N(C)c1ncnc2[nH]ccc12,7.376750709602099
C[C@@H]1CCN(Cc2cccc(F)c2F)C[C@@H]1N(C)c1ncnc2[nH]ccc12,5.841637507904751
C[C@H]1CCN(C(=O)CC#N)C[C@H]1N(C)c1ncnc2[nH]ccc12,7.366531544420414
CN(c1ncnc2[nH]ccc12)C1CCCCCCC1,7.236572006437063
CN(c1ncnc2[nH]ccc12)C1CCCCCCC1,5.649751981665837
CCC1CCCCC1N(C)c1ncnc2[nH]ccc12,7.214670164989233
CC1CCCCC1N(C)c1ncnc2[nH]ccc12,7.187086643357144
CN(c1ncnc2[nH]ccc12)C1CCCCCC1,6.958607314841775
CN(c1ncnc2[nH]ccc12)C1CCCCCC1,5.920818753952375
CC1CCN(C(=O)C(C)(C)C#N)CC1N(C)c1ncnc2[nH]ccc12,6.94692155651658
CC1CCN(C(=O)C2CCN(Cc3ccccc3)C2=O)CC1N(C)c1ncnc2[nH]ccc12,6.931814138253839
CC1CCCC(N(C)c2ncnc3[nH]ccc23)C1,6.860120913598763
CC1CCN(C(=O)c2ccsc2)CC1N(C)c1ncnc2[nH]ccc12,6.844663962534939
CC1CCN(C(=O)CS(C)(=O)=O)CC1N(C)c1ncnc2[nH]ccc12,6.8326826652518236
CCN(CC)C(=O)OC[C@H](C)[C@H]1CC[C@@H](C)[C@@H](N(C)c2ncnc3[nH]ccc23)C1,6.823908740944319
CN(c1ncnc2[nH]ccc12)C1CCCCC1,6.795880017344075
CN(c1ncnc2[nH]ccc12)C1CCCCC1,7.102372908709558
CN(c1ncnc2[nH]ccc12)C1CCCCC1,5.769551078621726
CN(c1ncnc2[nH]ccc12)C1CCCCC1,4.346787486224656
c1ccc2c(c1)C1CCCCC1N2c1ncnc2[nH]ccc12,6.6777807052660805
c1nc(N2CCCCC2)c2cc[nH]c2n1,6.6777807052660805
c1nc(N2CCCCC2)c2cc[nH]c2n1,6.795880017344075
CN(c1ncnc2[nH]ccc12)C1CCCCC1(C)C,6.638272163982407
C[C@@H]1CCN(C(=O)CC2CCCC2)C[C@@H]1N(C)c1ncnc2[nH]ccc12,6.638272163982407
CC1CCC(C)N1c1ncnc2[nH]ccc12,6.568636235841013
